NRM_REGION,CATCHMENT,MMP_SITE_NAME,DEPTH,SITE_NO,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,SAMPLE_DATE,GROUP_CODE,COVER
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,5,2009,24/08/2009,Soft Coral,13.25
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,6,2010,3/06/2010,Algae,25.38
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,6,2010,3/06/2010,Hard Coral,71.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,6,2010,3/06/2010,Other,3
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,6,2010,3/06/2010,Soft Coral,0
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,6,2010,4/06/2010,Algae,32.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,6,2010,4/06/2010,Hard Coral,46.25
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,6,2010,4/06/2010,Other,6.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,6,2010,4/06/2010,Soft Coral,14.25
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,7,2011,29/05/2011,Algae,35.64
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,7,2011,29/05/2011,Hard Coral,61.73
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,7,2011,29/05/2011,Other,1.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,7,2011,29/05/2011,Soft Coral,1
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,7,2011,31/05/2011,Algae,48.41
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,7,2011,31/05/2011,Hard Coral,33.7
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,7,2011,31/05/2011,Other,6.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,7,2011,31/05/2011,Soft Coral,11.13
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,8,2012,8/08/2012,Algae,36.78
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,8,2012,8/08/2012,Hard Coral,61.08
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,8,2012,8/08/2012,Other,1.51
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,8,2012,8/08/2012,Soft Coral,0.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,8,2012,8/08/2012,Algae,46.68
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,8,2012,8/08/2012,Hard Coral,33.17
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,8,2012,8/08/2012,Other,8.26
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,8,2012,8/08/2012,Soft Coral,11.89
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,9,2013,10/08/2013,Algae,36.08
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,9,2013,10/08/2013,Hard Coral,61.29
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,9,2013,10/08/2013,Other,2
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,9,2013,10/08/2013,Soft Coral,0.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,9,2013,10/08/2013,Algae,47.27
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,9,2013,10/08/2013,Hard Coral,35.83
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,9,2013,10/08/2013,Other,7.52
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,9,2013,10/08/2013,Soft Coral,9.39
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,10,2014,22/07/2014,Algae,26.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,10,2014,22/07/2014,Hard Coral,70.38
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,10,2014,22/07/2014,Other,1.75
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,10,2014,22/07/2014,Soft Coral,1.25
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,10,2014,22/07/2014,Algae,38
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,10,2014,22/07/2014,Hard Coral,41.13
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,10,2014,22/07/2014,Other,10.13
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,10,2014,22/07/2014,Soft Coral,10.75
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,12,2016,21/07/2016,Algae,25.88
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,12,2016,21/07/2016,Hard Coral,70.75
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,12,2016,21/07/2016,Other,1.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,12,2016,21/07/2016,Soft Coral,1.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,12,2016,21/07/2016,Algae,35.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,12,2016,21/07/2016,Hard Coral,46.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,12,2016,21/07/2016,Other,3.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,12,2016,21/07/2016,Soft Coral,14
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,13,2017,25/06/2017,Algae,32.13
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,13,2017,25/06/2017,Hard Coral,65.13
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,13,2017,25/06/2017,Other,2
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,13,2017,25/06/2017,Soft Coral,0.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,13,2017,25/06/2017,Algae,50.5
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,13,2017,25/06/2017,Hard Coral,34.5
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,13,2017,25/06/2017,Other,4.38
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,13,2017,25/06/2017,Soft Coral,10.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,14,2018,5/06/2018,Algae,27.21
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,14,2018,5/06/2018,Hard Coral,70.16
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,14,2018,5/06/2018,Other,1.75
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,14,2018,5/06/2018,Soft Coral,0.88
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,14,2018,5/06/2018,Algae,50
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,14,2018,5/06/2018,Hard Coral,35.88
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,14,2018,5/06/2018,Other,4.88
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,14,2018,5/06/2018,Soft Coral,9.25
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,15,2019,20/07/2019,Algae,33.13
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,15,2019,20/07/2019,Hard Coral,64.13
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,15,2019,20/07/2019,Other,1.63
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,15,2019,20/07/2019,Soft Coral,1.13
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,15,2019,21/07/2019,Algae,41.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,15,2019,21/07/2019,Hard Coral,39.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,15,2019,21/07/2019,Other,2.75
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,15,2019,21/07/2019,Soft Coral,15.88
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,16,2020,21/07/2020,Algae,36.81
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,16,2020,21/07/2020,Hard Coral,60.56
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,16,2020,21/07/2020,Other,2
Wet Tropics,Johnstone,High West,2,1,-17.16215,146.007033,IN,16,2020,21/07/2020,Soft Coral,0.63
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,16,2020,21/07/2020,Algae,43
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,16,2020,21/07/2020,Hard Coral,38.5
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,16,2020,21/07/2020,Other,5.13
Wet Tropics,Johnstone,High West,2,2,-17.16005,146.0058,IN,16,2020,21/07/2020,Soft Coral,13.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,1,2005,4/09/2005,Algae,42
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,1,2005,4/09/2005,Hard Coral,38.5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,1,2005,4/09/2005,Other,17.5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,1,2005,4/09/2005,Soft Coral,2
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,1,2005,5/08/2005,Algae,62.07
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,1,2005,5/08/2005,Hard Coral,14.32
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,1,2005,5/08/2005,Other,17.33
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,1,2005,5/08/2005,Soft Coral,6.28
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,2,2006,31/05/2006,Algae,50.94
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,2,2006,31/05/2006,Hard Coral,29.04
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,2,2006,31/05/2006,Other,19.78
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,2,2006,31/05/2006,Soft Coral,0.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,2,2006,31/05/2006,Algae,63.7
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,2,2006,31/05/2006,Hard Coral,13.65
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,2,2006,31/05/2006,Other,19.39
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,2,2006,31/05/2006,Soft Coral,3.25
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,3,2007,16/08/2007,Algae,55.07
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,3,2007,16/08/2007,Hard Coral,28.55
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,3,2007,16/08/2007,Other,16.01
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,3,2007,16/08/2007,Soft Coral,0.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,3,2007,16/08/2007,Algae,73.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,3,2007,16/08/2007,Hard Coral,8.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,3,2007,16/08/2007,Other,12.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,3,2007,16/08/2007,Soft Coral,5.88
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,4,2008,5/08/2008,Algae,48.13
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,4,2008,5/08/2008,Hard Coral,33.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,4,2008,5/08/2008,Other,17.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,4,2008,5/08/2008,Soft Coral,1.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,4,2008,5/08/2008,Algae,60.5
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,4,2008,5/08/2008,Hard Coral,14.5
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,4,2008,5/08/2008,Other,20.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,4,2008,5/08/2008,Soft Coral,4.75
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,5,2009,22/08/2009,Algae,49.5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,5,2009,22/08/2009,Hard Coral,33.13
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,5,2009,22/08/2009,Other,17
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,5,2009,22/08/2009,Soft Coral,0.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,5,2009,24/08/2009,Algae,56.88
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,5,2009,24/08/2009,Hard Coral,16
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,5,2009,24/08/2009,Other,20.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,5,2009,24/08/2009,Soft Coral,6.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,6,2010,3/06/2010,Algae,43.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,6,2010,3/06/2010,Hard Coral,39.75
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,6,2010,3/06/2010,Other,15.63
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,6,2010,3/06/2010,Soft Coral,1.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,6,2010,4/06/2010,Algae,50.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,6,2010,4/06/2010,Hard Coral,16.88
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,6,2010,4/06/2010,Other,27.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,6,2010,4/06/2010,Soft Coral,5.63
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,7,2011,29/05/2011,Algae,55.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,7,2011,29/05/2011,Hard Coral,27.83
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,7,2011,29/05/2011,Other,15.66
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,7,2011,29/05/2011,Soft Coral,1.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,7,2011,31/05/2011,Algae,58.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,7,2011,31/05/2011,Hard Coral,12.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,7,2011,31/05/2011,Other,23.63
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,7,2011,31/05/2011,Soft Coral,5.88
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,8,2012,8/08/2012,Algae,49.31
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,8,2012,8/08/2012,Hard Coral,32.04
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,8,2012,8/08/2012,Other,16.77
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,8,2012,8/08/2012,Soft Coral,1.88
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,8,2012,8/08/2012,Algae,60.94
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,8,2012,8/08/2012,Hard Coral,10.27
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,8,2012,8/08/2012,Other,23.15
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,8,2012,8/08/2012,Soft Coral,5.63
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,9,2013,10/08/2013,Algae,39.79
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,9,2013,10/08/2013,Hard Coral,35.93
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,9,2013,10/08/2013,Other,22.28
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,9,2013,10/08/2013,Soft Coral,2
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,9,2013,10/08/2013,Algae,39.63
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,9,2013,10/08/2013,Hard Coral,13.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,9,2013,10/08/2013,Other,41.63
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,9,2013,10/08/2013,Soft Coral,5.5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,10,2014,22/07/2014,Algae,42.07
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,10,2014,22/07/2014,Hard Coral,38.67
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,10,2014,22/07/2014,Other,18.51
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,10,2014,22/07/2014,Soft Coral,0.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,10,2014,22/07/2014,Algae,47.07
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,10,2014,22/07/2014,Hard Coral,13.16
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,10,2014,22/07/2014,Other,33.9
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,10,2014,22/07/2014,Soft Coral,5.88
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,12,2016,21/07/2016,Algae,35.07
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,12,2016,21/07/2016,Hard Coral,44.66
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,12,2016,21/07/2016,Other,18.89
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,12,2016,21/07/2016,Soft Coral,1.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,12,2016,21/07/2016,Algae,38.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,12,2016,21/07/2016,Hard Coral,21.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,12,2016,21/07/2016,Other,32.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,12,2016,21/07/2016,Soft Coral,7.25
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,13,2017,25/06/2017,Algae,37.04
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,13,2017,25/06/2017,Hard Coral,34.32
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,13,2017,25/06/2017,Other,27.39
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,13,2017,25/06/2017,Soft Coral,1.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,13,2017,25/06/2017,Algae,46
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,13,2017,25/06/2017,Hard Coral,16.88
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,13,2017,25/06/2017,Other,32.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,13,2017,25/06/2017,Soft Coral,5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,14,2018,5/06/2018,Algae,44.05
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,14,2018,5/06/2018,Hard Coral,38.15
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,14,2018,5/06/2018,Other,17.04
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,14,2018,5/06/2018,Soft Coral,0.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,14,2018,5/06/2018,Algae,48.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,14,2018,5/06/2018,Hard Coral,15.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,14,2018,5/06/2018,Other,32.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,14,2018,5/06/2018,Soft Coral,4.13
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,15,2019,20/07/2019,Algae,41
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,15,2019,20/07/2019,Hard Coral,35.25
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,15,2019,20/07/2019,Other,23
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,15,2019,20/07/2019,Soft Coral,0.75
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,15,2019,21/07/2019,Algae,43.5
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,15,2019,21/07/2019,Hard Coral,21.13
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,15,2019,21/07/2019,Other,27.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,15,2019,21/07/2019,Soft Coral,8
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,16,2020,20/07/2020,Algae,35.38
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,16,2020,20/07/2020,Hard Coral,48.5
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,16,2020,20/07/2020,Other,14.75
Wet Tropics,Johnstone,High West,5,1,-17.16215,146.006983,IN,16,2020,20/07/2020,Soft Coral,1.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,16,2020,21/07/2020,Algae,37.88
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,16,2020,21/07/2020,Hard Coral,22.38
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,16,2020,21/07/2020,Other,32.25
Wet Tropics,Johnstone,High West,5,2,-17.16005,146.00575,IN,16,2020,21/07/2020,Soft Coral,7.5
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,1,2005,11/08/2005,Algae,19.38
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,1,2005,11/08/2005,Hard Coral,66.88
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,1,2005,11/08/2005,Other,4.63
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,1,2005,11/08/2005,Soft Coral,9.13
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,1,2005,11/08/2005,Algae,63.19
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,1,2005,11/08/2005,Hard Coral,32.17
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,1,2005,11/08/2005,Other,2.76
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,1,2005,11/08/2005,Soft Coral,1.88
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,2,2006,26/05/2006,Algae,90
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,2,2006,26/05/2006,Hard Coral,2.75
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,2,2006,26/05/2006,Other,7.25
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,2,2006,26/05/2006,Soft Coral,0
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,2,2006,26/05/2006,Algae,74.38
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,2,2006,26/05/2006,Hard Coral,2.25
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,2,2006,26/05/2006,Other,23.13
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,2,2006,26/05/2006,Soft Coral,0.25
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,3,2007,5/07/2007,Algae,92.5
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,3,2007,5/07/2007,Hard Coral,2.13
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,3,2007,5/07/2007,Other,3.88
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,3,2007,5/07/2007,Soft Coral,1.5
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,3,2007,5/07/2007,Algae,67.88
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,3,2007,5/07/2007,Hard Coral,2.88
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,3,2007,5/07/2007,Other,29.13
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,3,2007,5/07/2007,Soft Coral,0.13
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,5,2009,6/07/2009,Algae,88.13
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,5,2009,6/07/2009,Hard Coral,2.25
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,5,2009,6/07/2009,Other,8.38
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,5,2009,6/07/2009,Soft Coral,1.25
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,5,2009,6/07/2009,Algae,72
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,5,2009,6/07/2009,Hard Coral,10.75
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,5,2009,6/07/2009,Other,17
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,5,2009,6/07/2009,Soft Coral,0.25
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,7,2011,31/05/2011,Algae,80.88
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,7,2011,31/05/2011,Hard Coral,1.88
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,7,2011,31/05/2011,Other,16.63
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,7,2011,31/05/2011,Soft Coral,0.63
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,7,2011,1/06/2011,Algae,79.63
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,7,2011,1/06/2011,Hard Coral,7.75
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,7,2011,1/06/2011,Other,12.63
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,7,2011,1/06/2011,Soft Coral,0
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,9,2013,2/08/2013,Algae,62.38
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,9,2013,2/08/2013,Hard Coral,2.25
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,9,2013,2/08/2013,Other,34.75
Wet Tropics,Tully,Barnards,2,1,-17.672233,146.1742,IN,9,2013,2/08/2013,Soft Coral,0.63
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,9,2013,2/08/2013,Algae,56.38
Wet Tropics,Tully,Barnards,2,2,-17.67395,146.1795,IN,9,2013,2/08/2013,Hard Coral,17.75
