"","belief_benef_low","belief_benef_high","value_AM_infty","max_invest"
"60",0.02,0.16,6.01043577981651,0
"61",0.02,0.18,6.02320814220184,0
"62",0.02,0.2,6.03598050458716,2.32833957308849
"63",0.02,0.22,6.04875286697248,6.00682774583505
"64",0.02,0.24,6.0615252293578,8.65119264884848
"65",0.02,0.26,6.07429759174312,10.7170665769534
"66",0.02,0.28,6.08706995412844,12.4126744214638
"67",0.02,0.3,6.09984231651376,13.8507837970295
"68",0.02,0.32,6.11261467889908,15.0993899683064
"69",0.02,0.34,6.1253870412844,16.2026703689251
"70",0.02,0.36,6.13815940366973,17.1909545312841
"71",0.02,0.38,6.15093176605505,18.0859681129441
"72",0.02,0.4,6.16370412844037,18.9038079086284
"73",0.02,0.42,6.17647649082569,19.6567326989643
"74",0.02,0.44,6.18924885321101,20.3542940703871
"75",0.02,0.46,6.20202121559633,21.0040791808185
"76",0.02,0.48,6.21479357798165,21.6122150573116
"77",0.02,0.5,6.22756594036697,22.1837207816084
"78",0.02,0.52,6.24033830275229,22.7227595031614
